order_id,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,zip_code,city,state,country,sales_id,product_id,price_per_unit,quantity_x,total_price,product_ID,product_type,product_name,size,colour,price,quantity_y,description,differnce,year_order,month_order,day_order,name_day_order,year_delivery,month_delivery,day_delivery,name_day_delivery
19,513,56754,2021-08-30,2021-09-10,Corri Womack,Non-binary,39,051 White WayApt. 392,2358,Port Ali,Tasmania,Australia,89,316,109,2,218,316,Shirt,Mandarin Collar,S,red,108,48,"A red coloured, S sized, Mandarin Collar Shirt",11,2021,8,30,Monday,2021,9,10,Friday
19,513,56754,2021-08-30,2021-09-10,Corri Womack,Non-binary,39,051 White WayApt. 392,2358,Port Ali,Tasmania,Australia,90,809,117,3,351,809,Jacket,Shearling,XL,red,95,42,"A red coloured, XL sized, Shearling Jacket",11,2021,8,30,Monday,2021,9,10,Friday
19,513,56754,2021-08-30,2021-09-10,Corri Womack,Non-binary,39,051 White WayApt. 392,2358,Port Ali,Tasmania,Australia,91,682,113,3,339,682,Jacket,Parka,M,green,119,71,"A green coloured, M sized, Parka Jacket",11,2021,8,30,Monday,2021,9,10,Friday
20,789,45129,2021-01-13,2021-01-20,Bone Perche,Genderqueer,36,638 Thomas ManorApt. 038,1438,Aliceland,Western Australia,Australia,92,596,112,2,224,596,Jacket,Cardigan,S,red,118,47,"A red coloured, S sized, Cardigan Jacket",7,2021,1,13,Wednesday,2021,1,20,Wednesday
20,789,45129,2021-01-13,2021-01-20,Bone Perche,Genderqueer,36,638 Thomas ManorApt. 038,1438,Aliceland,Western Australia,Australia,93,85,118,3,354,85,Shirt,Flannel,XS,green,96,55,"A green coloured, XS sized, Flannel Shirt",7,2021,1,13,Wednesday,2021,1,20,Wednesday
20,789,45129,2021-01-13,2021-01-20,Bone Perche,Genderqueer,36,638 Thomas ManorApt. 038,1438,Aliceland,Western Australia,Australia,94,571,100,1,100,571,Jacket,Bomber,S,yellow,90,64,"A yellow coloured, S sized, Bomber Jacket",7,2021,1,13,Wednesday,2021,1,20,Wednesday
20,789,45129,2021-01-13,2021-01-20,Bone Perche,Genderqueer,36,638 Thomas ManorApt. 038,1438,Aliceland,Western Australia,Australia,95,1114,115,3,345,1114,Trousers,Cropped,XL,indigo,99,58,"A indigo coloured, XL sized, Cropped Trousers",7,2021,1,13,Wednesday,2021,1,20,Wednesday
20,789,45129,2021-01-13,2021-01-20,Bone Perche,Genderqueer,36,638 Thomas ManorApt. 038,1438,Aliceland,Western Australia,Australia,96,514,102,3,306,514,Jacket,Windbreaker,XL,blue,109,59,"A blue coloured, XL sized, Windbreaker Jacket",7,2021,1,13,Wednesday,2021,1,20,Wednesday
20,789,45129,2021-01-13,2021-01-20,Bone Perche,Genderqueer,36,638 Thomas ManorApt. 038,1438,Aliceland,Western Australia,Australia,97,681,113,1,113,681,Jacket,Parka,S,green,119,62,"A green coloured, S sized, Parka Jacket",7,2021,1,13,Wednesday,2021,1,20,Wednesday
20,789,45129,2021-01-13,2021-01-20,Bone Perche,Genderqueer,36,638 Thomas ManorApt. 038,1438,Aliceland,Western Australia,Australia,98,1114,115,1,115,1114,Trousers,Cropped,XL,indigo,99,58,"A indigo coloured, XL sized, Cropped Trousers",7,2021,1,13,Wednesday,2021,1,20,Wednesday
21,124,11261,2021-04-04,2021-04-17,Pate De Ambrosis,Non-binary,54,65 Eli AvenueApt. 473,4983,Donnellyfort,New South Wales,Australia,99,7,96,1,96,7,Shirt,Oxford Cloth,M,orange,114,77,"A orange coloured, M sized, Oxford Cloth Shirt",13,2021,4,4,Sunday,2021,4,17,Saturday
21,124,11261,2021-04-04,2021-04-17,Pate De Ambrosis,Non-binary,54,65 Eli AvenueApt. 473,4983,Donnellyfort,New South Wales,Australia,100,298,105,2,210,298,Shirt,Cuban Collar,L,green,93,58,"A green coloured, L sized, Cuban Collar Shirt",13,2021,4,4,Sunday,2021,4,17,Saturday
21,124,11261,2021-04-04,2021-04-17,Pate De Ambrosis,Non-binary,54,65 Eli AvenueApt. 473,4983,Donnellyfort,New South Wales,Australia,101,906,94,2,188,906,Trousers,Cords,S,violet,113,65,"A violet coloured, S sized, Cords Trousers",13,2021,4,4,Sunday,2021,4,17,Saturday
22,180,36088,2021-05-28,2021-06-09,Nelli Engall,Genderfluid,21,58 Jett RoadApt. 448,932,Chasemouth,Western Australia,Australia,102,20,96,1,96,20,Shirt,Oxford Cloth,XS,blue,114,47,"A blue coloured, XS sized, Oxford Cloth Shirt",12,2021,5,28,Friday,2021,6,9,Wednesday
22,180,36088,2021-05-28,2021-06-09,Nelli Engall,Genderfluid,21,58 Jett RoadApt. 448,932,Chasemouth,Western Australia,Australia,103,1040,90,2,180,1040,Trousers,Relaxed Leg,XS,indigo,95,60,"A indigo coloured, XS sized, Relaxed Leg Trousers",12,2021,5,28,Friday,2021,6,9,Wednesday
22,180,36088,2021-05-28,2021-06-09,Nelli Engall,Genderfluid,21,58 Jett RoadApt. 448,932,Chasemouth,Western Australia,Australia,104,134,92,1,92,134,Shirt,Denim,XL,indigo,115,58,"A indigo coloured, XL sized, Denim Shirt",12,2021,5,28,Friday,2021,6,9,Wednesday
22,180,36088,2021-05-28,2021-06-09,Nelli Engall,Genderfluid,21,58 Jett RoadApt. 448,932,Chasemouth,Western Australia,Australia,105,172,91,2,182,172,Shirt,Linen,M,violet,116,44,"A violet coloured, M sized, Linen Shirt",12,2021,5,28,Friday,2021,6,9,Wednesday
22,180,36088,2021-05-28,2021-06-09,Nelli Engall,Genderfluid,21,58 Jett RoadApt. 448,932,Chasemouth,Western Australia,Australia,106,321,109,3,327,321,Shirt,Mandarin Collar,S,orange,108,52,"A orange coloured, S sized, Mandarin Collar Shirt",12,2021,5,28,Friday,2021,6,9,Wednesday
22,180,36088,2021-05-28,2021-06-09,Nelli Engall,Genderfluid,21,58 Jett RoadApt. 448,932,Chasemouth,Western Australia,Australia,107,912,96,1,96,912,Trousers,Drawstring,M,red,104,70,"A red coloured, M sized, Drawstring Trousers",12,2021,5,28,Friday,2021,6,9,Wednesday
23,652,45711,2021-05-17,2021-05-22,Roley Cassedy,Male,63,59 Abbott CircuitApt. 084,9830,North Isabelleside,South Australia,Australia,108,238,106,2,212,238,Shirt,Chambray,L,indigo,105,79,"A indigo coloured, L sized, Chambray Shirt",5,2021,5,17,Monday,2021,5,22,Saturday
23,652,45711,2021-05-17,2021-05-22,Roley Cassedy,Male,63,59 Abbott CircuitApt. 084,9830,North Isabelleside,South Australia,Australia,109,809,117,3,351,809,Jacket,Shearling,XL,red,95,42,"A red coloured, XL sized, Shearling Jacket",5,2021,5,17,Monday,2021,5,22,Saturday
24,469,14566,2021-09-04,2021-09-20,Faber Purcell,Female,78,783 Olivia CrescentSuite 877,5011,Andrewborough,New South Wales,Australia,110,8,96,1,96,8,Shirt,Oxford Cloth,L,orange,114,48,"A orange coloured, L sized, Oxford Cloth Shirt",16,2021,9,4,Saturday,2021,9,20,Monday
24,469,14566,2021-09-04,2021-09-20,Faber Purcell,Female,78,783 Olivia CrescentSuite 877,5011,Andrewborough,New South Wales,Australia,111,852,113,2,226,852,Trousers,Chinos,M,yellow,100,58,"A yellow coloured, M sized, Chinos Trousers",16,2021,9,4,Saturday,2021,9,20,Monday
25,562,47075,2021-07-04,2021-07-08,Joy Mirrlees,Agender,58,04 Spencer MallApt. 910,8257,West Rubyland,Queensland,Australia,112,736,109,3,327,736,Jacket,Peacoat,S,red,102,67,"A red coloured, S sized, Peacoat Jacket",4,2021,7,4,Sunday,2021,7,8,Thursday
25,562,47075,2021-07-04,2021-07-08,Joy Mirrlees,Agender,58,04 Spencer MallApt. 910,8257,West Rubyland,Queensland,Australia,113,593,100,2,200,593,Jacket,Bomber,L,violet,90,68,"A violet coloured, L sized, Bomber Jacket",4,2021,7,4,Sunday,2021,7,8,Thursday
26,732,15964,2021-04-25,2021-05-04,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia,114,808,117,2,234,808,Jacket,Shearling,L,red,95,40,"A red coloured, L sized, Shearling Jacket",9,2021,4,25,Sunday,2021,5,4,Tuesday
26,732,15964,2021-04-25,2021-05-04,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia,115,154,91,3,273,154,Shirt,Linen,XL,yellow,116,54,"A yellow coloured, XL sized, Linen Shirt",9,2021,4,25,Sunday,2021,5,4,Tuesday
26,732,15964,2021-04-25,2021-05-04,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia,116,453,107,1,107,453,Jacket,Denim,L,violet,92,50,"A violet coloured, L sized, Denim Jacket",9,2021,4,25,Sunday,2021,5,4,Tuesday
27,443,35513,2021-05-16,2021-05-28,Melodee Spencley,Bigender,49,033 Mitchell IslandApt. 732,9651,Crooksshire,Victoria,Australia,117,302,105,2,210,302,Shirt,Cuban Collar,M,blue,93,55,"A blue coloured, M sized, Cuban Collar Shirt",12,2021,5,16,Sunday,2021,5,28,Friday
27,443,35513,2021-05-16,2021-05-28,Melodee Spencley,Bigender,49,033 Mitchell IslandApt. 732,9651,Crooksshire,Victoria,Australia,118,823,117,1,117,823,Jacket,Shearling,L,green,95,66,"A green coloured, L sized, Shearling Jacket",12,2021,5,16,Sunday,2021,5,28,Friday
27,443,35513,2021-05-16,2021-05-28,Melodee Spencley,Bigender,49,033 Mitchell IslandApt. 732,9651,Crooksshire,Victoria,Australia,119,360,94,1,94,360,Shirt,Henley,XS,yellow,92,42,"A yellow coloured, XS sized, Henley Shirt",12,2021,5,16,Sunday,2021,5,28,Friday
27,443,35513,2021-05-16,2021-05-28,Melodee Spencley,Bigender,49,033 Mitchell IslandApt. 732,9651,Crooksshire,Victoria,Australia,120,430,107,1,107,430,Jacket,Denim,XS,yellow,92,52,"A yellow coloured, XS sized, Denim Jacket",12,2021,5,16,Sunday,2021,5,28,Friday
27,443,35513,2021-05-16,2021-05-28,Melodee Spencley,Bigender,49,033 Mitchell IslandApt. 732,9651,Crooksshire,Victoria,Australia,121,1027,90,3,270,1027,Trousers,Relaxed Leg,M,yellow,95,68,"A yellow coloured, M sized, Relaxed Leg Trousers",12,2021,5,16,Sunday,2021,5,28,Friday
27,443,35513,2021-05-16,2021-05-28,Melodee Spencley,Bigender,49,033 Mitchell IslandApt. 732,9651,Crooksshire,Victoria,Australia,122,603,112,1,112,603,Jacket,Cardigan,L,orange,118,79,"A orange coloured, L sized, Cardigan Jacket",12,2021,5,16,Sunday,2021,5,28,Friday
27,443,35513,2021-05-16,2021-05-28,Melodee Spencley,Bigender,49,033 Mitchell IslandApt. 732,9651,Crooksshire,Victoria,Australia,123,843,113,2,226,843,Trousers,Chinos,L,red,100,44,"A red coloured, L sized, Chinos Trousers",12,2021,5,16,Sunday,2021,5,28,Friday
28,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,124,19,96,2,192,19,Shirt,Oxford Cloth,XL,green,114,42,"A green coloured, XL sized, Oxford Cloth Shirt",16,2021,8,19,Thursday,2021,9,4,Saturday
28,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,125,226,106,2,212,226,Shirt,Chambray,S,green,105,63,"A green coloured, S sized, Chambray Shirt",16,2021,8,19,Thursday,2021,9,4,Saturday
28,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,126,1158,99,1,99,1158,Trousers,High-Waisted,L,red,98,52,"A red coloured, L sized, High-Waisted Trousers",16,2021,8,19,Thursday,2021,9,4,Saturday
28,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,127,730,119,1,119,730,Jacket,Trench Coat,XS,violet,112,64,"A violet coloured, XS sized, Trench Coat Jacket",16,2021,8,19,Thursday,2021,9,4,Saturday
28,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,128,2,96,2,192,2,Shirt,Oxford Cloth,M,red,114,54,"A red coloured, M sized, Oxford Cloth Shirt",16,2021,8,19,Thursday,2021,9,4,Saturday
28,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,129,761,109,2,218,761,Jacket,Peacoat,S,indigo,102,49,"A indigo coloured, S sized, Peacoat Jacket",16,2021,8,19,Thursday,2021,9,4,Saturday
28,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,130,684,113,3,339,684,Jacket,Parka,XL,green,119,55,"A green coloured, XL sized, Parka Jacket",16,2021,8,19,Thursday,2021,9,4,Saturday
28,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,131,922,96,2,192,922,Trousers,Drawstring,M,yellow,104,55,"A yellow coloured, M sized, Drawstring Trousers",16,2021,8,19,Thursday,2021,9,4,Saturday
28,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,132,1053,93,2,186,1053,Trousers,Joggers,L,red,94,63,"A red coloured, L sized, Joggers Trousers",16,2021,8,19,Thursday,2021,9,4,Saturday
28,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,133,1259,112,3,336,1259,Trousers,Tracksuit Bottoms,XL,violet,91,60,"A violet coloured, XL sized, Tracksuit Bottoms Trousers",16,2021,8,19,Thursday,2021,9,4,Saturday
28,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,134,803,91,2,182,803,Jacket,Pullover,L,violet,114,78,"A violet coloured, L sized, Pullover Jacket",16,2021,8,19,Thursday,2021,9,4,Saturday
29,993,57645,2021-03-22,2021-03-28,Orella Singyard,Polygender,24,327 Abby CircleApt. 055,536,Michaelberg,Victoria,Australia,135,633,93,1,93,633,Jacket,Coach,L,red,115,80,"A red coloured, L sized, Coach Jacket",6,2021,3,22,Monday,2021,3,28,Sunday
29,993,57645,2021-03-22,2021-03-28,Orella Singyard,Polygender,24,327 Abby CircleApt. 055,536,Michaelberg,Victoria,Australia,136,907,94,3,282,907,Trousers,Cords,M,violet,113,77,"A violet coloured, M sized, Cords Trousers",6,2021,3,22,Monday,2021,3,28,Sunday
29,993,57645,2021-03-22,2021-03-28,Orella Singyard,Polygender,24,327 Abby CircleApt. 055,536,Michaelberg,Victoria,Australia,137,246,95,2,190,246,Shirt,Polo,S,red,117,60,"A red coloured, S sized, Polo Shirt",6,2021,3,22,Monday,2021,3,28,Sunday
29,993,57645,2021-03-22,2021-03-28,Orella Singyard,Polygender,24,327 Abby CircleApt. 055,536,Michaelberg,Victoria,Australia,138,762,109,3,327,762,Jacket,Peacoat,M,indigo,102,52,"A indigo coloured, M sized, Peacoat Jacket",6,2021,3,22,Monday,2021,3,28,Sunday
30,260,59350,2021-07-07,2021-07-26,Whitney Scarman,Female,27,01 D'amore ManorSuite 692,3012,Trompview,Tasmania,Australia,139,407,119,2,238,407,Shirt,Casual Slim Fit,M,blue,113,61,"A blue coloured, M sized, Casual Slim Fit Shirt",19,2021,7,7,Wednesday,2021,7,26,Monday
30,260,59350,2021-07-07,2021-07-26,Whitney Scarman,Female,27,01 D'amore ManorSuite 692,3012,Trompview,Tasmania,Australia,140,325,109,2,218,325,Shirt,Mandarin Collar,XS,yellow,108,45,"A yellow coloured, XS sized, Mandarin Collar Shirt",19,2021,7,7,Wednesday,2021,7,26,Monday
30,260,59350,2021-07-07,2021-07-26,Whitney Scarman,Female,27,01 D'amore ManorSuite 692,3012,Trompview,Tasmania,Australia,141,2,96,1,96,2,Shirt,Oxford Cloth,M,red,114,54,"A red coloured, M sized, Oxford Cloth Shirt",19,2021,7,7,Wednesday,2021,7,26,Monday
30,260,59350,2021-07-07,2021-07-26,Whitney Scarman,Female,27,01 D'amore ManorSuite 692,3012,Trompview,Tasmania,Australia,142,411,119,2,238,411,Shirt,Casual Slim Fit,S,indigo,113,65,"A indigo coloured, S sized, Casual Slim Fit Shirt",19,2021,7,7,Wednesday,2021,7,26,Monday
30,260,59350,2021-07-07,2021-07-26,Whitney Scarman,Female,27,01 D'amore ManorSuite 692,3012,Trompview,Tasmania,Australia,143,1167,99,1,99,1167,Trousers,High-Waisted,M,yellow,98,45,"A yellow coloured, M sized, High-Waisted Trousers",19,2021,7,7,Wednesday,2021,7,26,Monday
30,260,59350,2021-07-07,2021-07-26,Whitney Scarman,Female,27,01 D'amore ManorSuite 692,3012,Trompview,Tasmania,Australia,144,462,118,3,354,462,Jacket,Puffer,M,orange,110,61,"A orange coloured, M sized, Puffer Jacket",19,2021,7,7,Wednesday,2021,7,26,Monday
31,727,15722,2021-03-11,2021-04-05,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,145,484,118,2,236,484,Jacket,Puffer,XL,indigo,110,60,"A indigo coloured, XL sized, Puffer Jacket",25,2021,3,11,Thursday,2021,4,5,Monday
31,727,15722,2021-03-11,2021-04-05,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,146,1071,93,1,93,1071,Trousers,Joggers,S,blue,94,50,"A blue coloured, S sized, Joggers Trousers",25,2021,3,11,Thursday,2021,4,5,Monday
31,727,15722,2021-03-11,2021-04-05,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,147,1245,112,1,112,1245,Trousers,Tracksuit Bottoms,XS,blue,91,42,"A blue coloured, XS sized, Tracksuit Bottoms Trousers",25,2021,3,11,Thursday,2021,4,5,Monday
32,627,24976,2021-06-17,2021-07-14,Codie Everly,Genderfluid,51,66 Isla CrescentApt. 573,7404,Port Christopher,South Australia,Australia,148,1096,115,3,345,1096,Trousers,Cropped,S,yellow,99,65,"A yellow coloured, S sized, Cropped Trousers",27,2021,6,17,Thursday,2021,7,14,Wednesday
32,627,24976,2021-06-17,2021-07-14,Codie Everly,Genderfluid,51,66 Isla CrescentApt. 573,7404,Port Christopher,South Australia,Australia,149,323,109,1,109,323,Shirt,Mandarin Collar,L,orange,108,56,"A orange coloured, L sized, Mandarin Collar Shirt",27,2021,6,17,Thursday,2021,7,14,Wednesday
32,627,24976,2021-06-17,2021-07-14,Codie Everly,Genderfluid,51,66 Isla CrescentApt. 573,7404,Port Christopher,South Australia,Australia,150,22,96,3,288,22,Shirt,Oxford Cloth,M,blue,114,57,"A blue coloured, M sized, Oxford Cloth Shirt",27,2021,6,17,Thursday,2021,7,14,Wednesday
33,588,52945,2021-07-01,2021-07-07,Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,9614,West Danieltown,Victoria,Australia,151,486,118,2,236,486,Jacket,Puffer,S,violet,110,46,"A violet coloured, S sized, Puffer Jacket",6,2021,7,1,Thursday,2021,7,7,Wednesday
33,588,52945,2021-07-01,2021-07-07,Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,9614,West Danieltown,Victoria,Australia,152,1173,99,3,297,1173,Trousers,High-Waisted,L,green,98,75,"A green coloured, L sized, High-Waisted Trousers",6,2021,7,1,Thursday,2021,7,7,Wednesday
33,588,52945,2021-07-01,2021-07-07,Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,9614,West Danieltown,Victoria,Australia,153,322,109,3,327,322,Shirt,Mandarin Collar,M,orange,108,78,"A orange coloured, M sized, Mandarin Collar Shirt",6,2021,7,1,Thursday,2021,7,7,Wednesday
33,588,52945,2021-07-01,2021-07-07,Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,9614,West Danieltown,Victoria,Australia,154,955,97,3,291,955,Trousers,Slim-Fit,XS,yellow,119,59,"A yellow coloured, XS sized, Slim-Fit Trousers",6,2021,7,1,Thursday,2021,7,7,Wednesday
33,588,52945,2021-07-01,2021-07-07,Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,9614,West Danieltown,Victoria,Australia,155,511,102,2,204,511,Jacket,Windbreaker,S,blue,109,41,"A blue coloured, S sized, Windbreaker Jacket",6,2021,7,1,Thursday,2021,7,7,Wednesday
34,412,36244,2021-05-23,2021-05-30,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,156,817,117,2,234,817,Jacket,Shearling,M,yellow,95,60,"A yellow coloured, M sized, Shearling Jacket",7,2021,5,23,Sunday,2021,5,30,Sunday
34,412,36244,2021-05-23,2021-05-30,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,157,555,98,1,98,555,Jacket,Leather,XS,violet,113,70,"A violet coloured, XS sized, Leather Jacket",7,2021,5,23,Sunday,2021,5,30,Sunday
34,412,36244,2021-05-23,2021-05-30,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,158,775,91,3,273,775,Jacket,Pullover,XS,orange,114,79,"A orange coloured, XS sized, Pullover Jacket",7,2021,5,23,Sunday,2021,5,30,Sunday
34,412,36244,2021-05-23,2021-05-30,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,159,62,104,1,104,62,Shirt,Dress,M,indigo,119,51,"A indigo coloured, M sized, Dress Shirt",7,2021,5,23,Sunday,2021,5,30,Sunday
35,358,49665,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,160,991,106,2,212,991,Trousers,Wool,S,yellow,111,69,"A yellow coloured, S sized, Wool Trousers",7,2021,8,31,Tuesday,2021,9,7,Tuesday
35,358,49665,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,161,527,98,1,98,527,Jacket,Leather,M,red,113,54,"A red coloured, M sized, Leather Jacket",7,2021,8,31,Tuesday,2021,9,7,Tuesday
35,358,49665,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,162,1257,112,2,224,1257,Trousers,Tracksuit Bottoms,M,violet,91,73,"A violet coloured, M sized, Tracksuit Bottoms Trousers",7,2021,8,31,Tuesday,2021,9,7,Tuesday
35,358,49665,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,163,1043,90,1,90,1043,Trousers,Relaxed Leg,L,indigo,95,48,"A indigo coloured, L sized, Relaxed Leg Trousers",7,2021,8,31,Tuesday,2021,9,7,Tuesday
35,358,49665,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,164,549,98,1,98,549,Jacket,Leather,XL,blue,113,67,"A blue coloured, XL sized, Leather Jacket",7,2021,8,31,Tuesday,2021,9,7,Tuesday
35,358,49665,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,165,302,105,1,105,302,Shirt,Cuban Collar,M,blue,93,55,"A blue coloured, M sized, Cuban Collar Shirt",7,2021,8,31,Tuesday,2021,9,7,Tuesday
